iso3c,year,youth_unemp,internet,fertility,mental_health,house_price,continent,income_group,gdp_pc,tertiary_ed,urban_pct
SRB,2013,49.464,53.450364175,1.43,0.1310544830762726,NA,Europe,SRB,5793.33614525565,56.3808784484863,59.6111068725586
SRB,2012,51.244,48.09999847,1.45,0.1305033790268945,NA,Europe,SRB,5739.3075023532,53.5000305175781,59.3468437194824
SRB,2011,51.182,42.2,1.4,0.1300144031216505,NA,Europe,SRB,5737.00120175811,51.5937690734863,59.4349187787267
SRB,2010,46.439,40.9,1.4,0.1295131296360227,NA,Europe,SRB,5690.70327182682,49.0825119018555,59.3505550689338
SRB,2009,41.391,38.1,1.44,0.127891367581927,NA,Europe,SRB,5578.0119741931,49.8496704101562,59.1643483956067
SRB,2008,35.076,35.6,1.4,0.1278362894896815,NA,Europe,SRB,5735.94772695749,48.6653785705566,58.8944613226962
SRB,2007,43.608,33.15,1.38,0.1271380302821616,NA,Europe,SRB,5431.27887426624,47.966869354248,58.5577111784378
SRB,2006,48.004,27.2,1.43,0.1264613439700403,NA,Europe,SRB,5016.41289322251,46.819580078125,58.1709152910668
SRB,2005,47.133,26.299999239999998,1.45,0.1260662865377649,NA,Europe,SRB,4809.1384076488,44.205249786377,57.7508909888183
SRB,2004,41.726,23.5,1.57,0.1257046780175708,NA,Europe,SRB,4527.43498659451,40.9337997436523,57.3144555999278
SRB,2003,35.057,NA,1.59,0.125139692329305,NA,Europe,SRB,4233.77644906089,39.6133613586426,56.8784264526306
SRB,2002,31.327,NA,1.57,0.1249057014901201,NA,Europe,SRB,4038.65251197442,35.6637191772461,56.462901503343
SRB,2001,28.656,NA,1.58,0.1245893917571057,NA,Europe,SRB,3788.98233947399,37.7618789672852,56.0482321112049
SRB,2000,28.03,NA,1.48,0.124112891909587,NA,Europe,SRB,3542.35365914848,NA,55.5923115701625
SYC,2023,NA,86.001297,2.18,0.1008880304062276,NA,Africa,SYC,16242.4365925219,14.0341370902195,45.0971081321658
SYC,2022,NA,84.83380127,2.2,0.0961231988006338,NA,Africa,SYC,15869.6738782504,13.930414075936,44.9108209981157
SYC,2021,NA,81.99530029,2.38,0.0973332964834004,NA,Africa,SYC,17005.0422063679,26.8701526144608,44.6026796065539
SYC,2020,NA,79.25170135,2.2,0.0941723892490533,NA,Africa,SYC,17048.361729788,26.934264107039,44.2936147152263
SYC,2019,NA,76.63420105,2.31,0.0869642456391803,NA,Africa,SYC,19481.6461053742,41.2970430107527,44.0049304031754
SYC,2018,NA,69.23660278,2.34,0.087091504703359,NA,Africa,SYC,18628.1862276696,38.8581314878893,43.7386669014459
SYC,2017,NA,62.55310059,2.34,0.0870906464676344,NA,Africa,SYC,17921.5731976918,42.2082018927445,43.4968644410824
SYC,2016,NA,56.51470184,2.33,0.0864916696803224,NA,Africa,SYC,16962.6753972731,25.6358902463449,43.2815632531296
SYC,2015,NA,54.25960159,2.26,0.0869411423576178,NA,Africa,SYC,15333.1051727105,16.4973007303906,43.094803568632
SYC,2014,NA,51.25469971,2.19,0.0862188865914622,NA,Africa,SYC,14395.6158118771,7.29119296649992,42.9386256186342
SYC,2013,NA,50.40000153,2.21,0.0854732875863397,NA,Africa,SYC,14050.3135581314,3.50154479917611,42.815069634181
SYC,2012,NA,47.07600021,2.32,0.0847192362394384,NA,Africa,SYC,14135.0010570653,1.55593589544111,42.7261758463169
SYC,2011,NA,43.16400146,2.3,0.0840536092360232,NA,Africa,SYC,13843.7116081878,2.91756715035505,42.6739844860866
SYC,2010,NA,41,2.13,0.0835251875319179,NA,Africa,SYC,12313.5566919249,NA,42.660307244583
SYC,2009,NA,NA,2.38,0.0830850354294862,NA,Africa,SYC,12116.3783687977,NA,42.6708881192085
SYC,2008,NA,40.44,2.33,0.0824794949694723,NA,Africa,SYC,12473.2921769121,NA,42.696637125589
SYC,2007,NA,38.38,2.24,0.0822273015960139,NA,Africa,SYC,13112.8210098816,NA,42.7361330057413
SYC,2006,NA,34.95197117065,2.11,0.0818655364127455,NA,Africa,SYC,12105.4475265558,NA,42.7880431397027
SYC,2005,NA,25.4132681462836,2.2,0.0815662106958892,NA,Africa,SYC,11297.3118190493,NA,42.8510349075107
SYC,2004,NA,24.2721392249906,2.01,0.081216626333246,NA,Africa,SYC,10412.0868936027,NA,42.9237756892027
SYC,2003,NA,14.5925043169492,2.06,0.0805426208496412,NA,Africa,SYC,10677.9692081272,NA,43.0049328648162
SYC,2002,NA,14.3041708309972,2.04,0.079997527658231593,NA,Africa,SYC,11218.2606464315,NA,43.0948464521927
SYC,2001,NA,11.0151029300174,1.98,0.079764327330826,NA,Africa,SYC,11427.9413083015,NA,43.2172985855685
SYC,2000,NA,7.39562918315276,2.08,0.0789199907451146,NA,Africa,SYC,11703.7535246117,NA,43.3974230710038
SLE,2023,3.484,23.71360016,3.791,0.1612951191348558,NA,Africa,SLE,1113.86837500697,NA,44.809324991151
SLE,2022,3.513,21.50880051,3.876,0.1521786439240395,NA,Africa,SLE,1077.08884538507,NA,44.2666343543487
SLE,2021,3.902,18.65390015,3.978,0.1477816120872729,NA,Africa,SLE,1045.7661615758,NA,43.7345385973699
SLE,2020,4.082,17.12080002,4.08,0.1491389998577235,NA,Africa,SLE,1010.25294614757,NA,43.2129659123546
SLE,2019,3.583,15.71370029,4.192,0.1317110783120466,NA,Africa,SLE,1046.96778078594,NA,42.7018444914441
SLE,2018,3.573,14.42230034,4.294,0.1303405835444646,NA,Africa,SLE,1015.6678297205,NA,42.2011025267803
SLE,2017,5.087,9.297100067,4.389,0.1284808654475875,NA,Africa,SLE,1010.54694071207,NA,41.7106682105058
SLE,2016,6.706,7.680099964,4.466,0.1294629287780845,NA,Africa,SLE,1002.77862282013,NA,41.229411538771
SLE,2015,8.135,6.344399929,4.548,0.1268163590728755,NA,Africa,SLE,964.575980888989,NA,40.7669565187099
SLE,2014,9.442,6.057300091,4.703,0.1263792803364386,NA,Africa,SLE,1032.23789355905,NA,40.3272406886245
SLE,2013,8.736,4,4.873,0.1257482924053581,NA,Africa,SLE,1146.81973456475,NA,39.8916422780075
SLE,2012,8.442,2.5,5.064,0.1239018708757781,NA,Africa,SLE,1025.04366004502,NA,39.4644094876975
SLE,2011,8.158,0.899999976,5.209,0.1240247322864978,NA,Africa,SLE,950.760763054593,NA,39.0472153491602
SLE,2010,7.802,0.579999983,5.327,0.1242836782689515,NA,Africa,SLE,902.769891411394,NA,38.6417328938613
SLE,2009,7.423,0.25999999,5.448,0.1239276989190932,NA,Africa,SLE,872.23959352481,NA,38.2496351532666
SLE,2008,6.977,0.25,5.563,0.1250840551364837,NA,Africa,SLE,882.54147817868,NA,37.8725951588418
SLE,2007,6.568,0.239800006,5.643,0.1253764632585795,NA,Africa,SLE,872.68836234614,NA,37.5122859420526
SLE,2006,6.142,0.227699995,5.737,0.1248816533898282,NA,Africa,SLE,859.824260714965,NA,37.1703805343647
SLE,2005,5.7,0.215399995,5.807,0.1246972075353452,NA,Africa,SLE,842.906030904902,NA,36.8485519672439
SLE,2004,5.111,0.203007680592588,5.919,0.1256317280021476,NA,Africa,SLE,829.759768928304,NA,36.5491283814755
SLE,2003,7.206,0.190173281668183,6.087,0.1259098552135479,NA,Africa,SLE,806.066489012144,NA,36.2690511597053
SLE,2002,7.247,0.176198956814076,6.23,0.1255137214165689,NA,Africa,SLE,766.788693742901,1.98783004283905,36.0082791496616
SLE,2001,7.661,0.160264445493032,6.305,0.1254374710341755,NA,Africa,SLE,642.036645844304,2.11300992965698,35.763651295501
SLE,2000,7.55,0.118254245682183,6.355,0.1249879559675593,NA,Africa,SLE,727.240914632596,1.67453002929688,35.5327867241975
SGP,2023,8.515,94.28518987,0.97,0.1254469540651319,NA,Asia,SGP,66167.3596303607,97.2886546863037,100
SGP,2022,7.924,95.95386476,1.04,0.1222721010756654,NA,Asia,SGP,68218.805333562,98.02222650098,100
SGP,2021,9.499,96.92468156,1.12,0.1238345960772277,NA,Asia,SGP,67731.2610711717,97.0989103061521,100
SGP,2020,10.558,92.00434653,1.1,0.120448053226969,NA,Asia,SGP,59189.70385743,93.134767179468,100
SGP,2019,7.629,88.9492526850762,1.14,0.1166293483228541,NA,Asia,SGP,61345.5291820062,91.0889904414776,100
SGP,2018,8.437,88.1656360313447,1.14,0.1162055530246437,NA,Asia,SGP,61250.3476672302,88.8864453410769,100
SGP,2017,9.338,84.4522678893074,1.16,0.1164013782739586,NA,Asia,SGP,59485.3015873921,84.7929138455372,100
SGP,2016,8.723,84.4522678893074,1.2,0.1161495109981246,NA,Asia,SGP,56986.7853102911,83.9409778236648,100
SGP,2015,8.894,79.0129570025584,1.24,0.1151448634767783,NA,Asia,SGP,55645.6068614606,NA,100
SGP,2014,8.378,79.0292358633435,1.25,0.1141540473739376,NA,Asia,SGP,54681.9336458253,NA,100
SGP,2013,8.903,80.90209961,1.19,0.113612059395344,NA,Asia,SGP,53298.9728558286,NA,100
SGP,2012,8.529,72,1.29,0.1133130126849464,NA,Asia,SGP,51679.352717333,101.99681244982,100
SGP,2011,8.868,71,1.2,0.1129577241738268,NA,Asia,SGP,50713.5326393594,95.9817452372883,100
SGP,2010,9.413,71,1.15,0.1122082358137163,NA,Asia,SGP,48752.0515441859,93.2696812803906,100
SGP,2009,12.488,69,1.22,0.1117437016553002,NA,Asia,SGP,43331.8746638962,NA,100
SGP,2008,8.809,69,1.28,0.1113792697704789,NA,Asia,SGP,44601.5799302699,NA,100
SGP,2007,8.496,69.9,1.29,0.1102750350567544,NA,Asia,SGP,46178.8139470199,NA,100
SGP,2006,8.634,59,1.28,0.1097562693819441,NA,Asia,SGP,44159.4101820552,NA,100
SGP,2005,10.38,61,1.26,0.1090726244482471,NA,Asia,SGP,41798.4880834671,NA,100
SGP,2004,10.514,62,1.26,0.1084522950011237,NA,Asia,SGP,39856.6356222613,NA,100
SGP,2003,9.847,53.8379432881911,1.27,0.1078531721857857,NA,Asia,SGP,36709.7965038255,NA,100
SGP,2002,10.767,47,1.37,0.1073207597231562,NA,Asia,SGP,34598.8267483781,NA,100
SGP,2001,7.396,41.6704251756041,1.41,0.106779547612858,NA,Asia,SGP,33597.8690808226,NA,100
SGP,2000,6.827,36,1.6,0.1061994880677448,NA,Asia,SGP,34890.0811365168,NA,100
SXM,2023,NA,NA,1.447,NA,NA,Americas,SXM,34300.9634216479,7.65284309533989,100
SXM,2022,NA,NA,1.453,NA,NA,Americas,SXM,33523.6038330075,8.259449370042,100
SXM,2021,NA,NA,1.456,NA,NA,Americas,SXM,29834.6350068383,NA,100
SXM,2020,NA,NA,1.467,NA,NA,Americas,SXM,28920.3773007159,NA,100
SXM,2019,NA,NA,1.481,NA,NA,Americas,SXM,33877.976645467,NA,100
SXM,2018,NA,NA,1.522,NA,NA,Americas,SXM,31047.7241050626,NA,100
SXM,2017,NA,NA,1.571,NA,NA,Americas,SXM,33945.4185182499,9.85608373310074,100
SXM,2016,NA,NA,1.642,NA,NA,Americas,SXM,37428.7027557069,NA,100
SXM,2015,NA,NA,1.732,NA,NA,Americas,SXM,37839.6283815163,7.93456032719836,100
SXM,2014,NA,NA,1.817,NA,NA,Americas,SXM,38623.1999405819,7.32811856731165,100
SXM,2013,NA,NA,1.894,NA,NA,Americas,SXM,38889.7715088035,NA,100
SXM,2012,NA,NA,1.959,NA,NA,Americas,SXM,39298.9873567827,7.8405017921147,100
SXM,2011,NA,NA,1.99,NA,NA,Americas,SXM,39615.1371367338,NA,100
SXM,2010,NA,NA,1.848,NA,NA,Americas,SXM,38403.0705201664,NA,100
SXM,2009,NA,NA,1.713,NA,NA,Americas,SXM,37548.9474627441,NA,100
SXM,2008,NA,NA,1.728,NA,NA,Americas,SXM,NA,NA,100
SXM,2007,NA,NA,1.572,NA,NA,Americas,SXM,NA,NA,100
SXM,2006,NA,NA,1.758,NA,NA,Americas,SXM,NA,NA,100
SXM,2005,NA,NA,1.708,NA,NA,Americas,SXM,NA,NA,100
SXM,2004,NA,NA,1.702,NA,NA,Americas,SXM,NA,NA,100
SXM,2003,NA,NA,1.742,NA,NA,Americas,SXM,NA,NA,100
SXM,2002,NA,NA,1.809,NA,NA,Americas,SXM,NA,NA,100
SXM,2001,NA,NA,1.892,NA,NA,Americas,SXM,NA,NA,100
SXM,2000,NA,NA,1.982,NA,NA,Americas,SXM,NA,NA,100
SVK,2023,19.867,87.2131343,1.49,0.1355990511405882,128.88746109360076,Europe,SVK,19383.3732009401,53.417610168457,53.190805019646
SVK,2022,19.924,89.06766196,1.57,0.1279442674366158,142.13694574029176,Europe,SVK,18964.8298400624,52.4959106445312,53.1902831072528
SVK,2021,21.211,88.92560523,1.63,0.1288760660185306,139.3664205144915,Europe,SVK,18808.4540496595,50.7342491149902,53.1901479870605
SVK,2020,19.438,89.92090413,1.59,0.1264039106963768,135.16974345865424,Europe,SVK,17763.8563847352,48.3790016174316,53.2481998906526
SVK,2019,16.12,82.8536605021784,1.57,0.1158404039136568,126.051402477061,Europe,SVK,18250.9802475637,48.1902389526367,53.3666558664583
SVK,2018,14.971,80.4489224826099,1.54,0.1168929378153082,118.18406573823525,Europe,SVK,17869.0149173679,47.8138313293457,53.4881496935559
SVK,2017,18.962,81.6256675172655,1.52,0.1161062641748424,112.08812134569774,Europe,SVK,17195.2888721963,49.1256103515625,53.6126018237016
SVK,2016,22.274,80.475857275668,1.48,0.1162696376928039,106.99850505965826,Europe,SVK,16740.7413996428,50.3014488220215,53.7399327086517
SVK,2015,26.571,77.6346820339875,1.4,0.1164659580414486,99.99999999999983,Europe,SVK,16442.0760860018,52.7206687927246,53.8700628001622
SVK,2014,26.745,79.9843017656729,1.37,0.1165198812197299,94.84989478935475,Europe,SVK,15647.6491763517,53.8843002319336,54.0029125499893
SVK,2013,33.711,77.8826,1.34,0.116475773032203,93.47302535065725,Europe,SVK,15249.8824513785,55.253978729248,54.1384024098892
SVK,2012,34.102,76.7099901181121,1.34,0.1163033793232949,93.93406394685515,Europe,SVK,15159.657042000401,57.0384407043457,54.2764528316182
SVK,2011,33.487,74.4399971746757,1.45,0.1160581181761548,99.90591524111683,Europe,SVK,14950.8735178599,57.1524887084961,54.4167387988534
SVK,2010,33.749,75.71,1.43,0.1156744515698891,105.28570399998475,Europe,SVK,14596.1477776887,58.0442390441895,54.5650740704331
SVK,2009,27.423,70,1.44,0.1152646539496326,110.4068248964915,Europe,SVK,13680.7537106597,56.7700996398926,54.7260356993483
SVK,2008,19.069,66.05,1.34,0.1148045131313476,126.66004938551075,Europe,SVK,14497.1114407172,54.1637115478516,54.895930446636
SVK,2007,20.479,61.8,1.27,0.1143784724754634,112.0596827317955,Europe,SVK,13770.9602691527,50.5563583374023,55.0707354484001
SVK,2006,26.846,56.08,1.25,0.113994998596345,89.1556757224454,Europe,SVK,12430.2015488557,45.0326881408691,55.2464278407442
SVK,2005,30.275,55.19,1.27,0.1136550417949953,80.09784807733602,Europe,SVK,11412.1593630008,40.7710609436035,55.4189847597721
SVK,2004,32.996,52.89,1.25,0.1133015362965555,NA,Europe,SVK,10718.2101858841,36.6599617004395,55.5843833415875
SVK,2003,33.408,43.04,1.2,0.1129279033356282,NA,Europe,SVK,10168.02256533,34.5505905151367,55.7386007222942
SVK,2002,37.428,40.14,1.19,0.1125904905782824,NA,Europe,SVK,9690.68468262889,32.7422409057617,55.8776140379959
SVK,2001,38.879,12.5283218484637,1.2,0.1126864992901017,NA,Europe,SVK,9277.35808851002,30.8164901733398,55.9968426739371
SVK,2000,36.611,9.42680320061637,1.3,0.112881019370503,NA,Europe,SVK,8997.21199594319,NA,56.1058893284907
SVN,2023,9.948,90.37794678,1.51,0.1546914468578939,146.601877252503,Europe,SVN,25773.9015835069,80.0806884765625,55.5378927789875
SVN,2022,10.14,88.91248552,1.55,0.145430278405299,147.19397599377726,Europe,SVN,25275.715967757,82.3922576904297,55.3377817873563
SVN,2021,12.846,89.00399524,1.64,0.1438394394100755,140.61884712228226,Europe,SVN,24665.4410464026,82.2400436401367,55.3046289429588
SVN,2020,14.179,86.60130109,1.59,0.1440777666866209,130.16131482576048,Europe,SVN,22811.8050540778,75.8166809082031,55.384391784668
SVN,2019,8.136,83.1083578026717,1.61,0.1310271075768959,124.0489473194695,Europe,SVN,23943.1800949889,76.4720077514648,55.4523277282715
SVN,2018,8.817,79.7499765956562,1.6,0.1311166124948188,117.88322991873375,Europe,SVN,23293.966665323,77.3015975952148,55.1913430955675
SVN,2017,11.24,78.8854263554775,1.62,0.1305692913082796,110.60134979070375,Europe,SVN,22397.7634988337,79.2703475952148,55.2451133728027
SVN,2016,15.243,75.4985042610791,1.58,0.1312198714628015,103.73682711384525,Europe,SVN,21309.7122138949,79.4747467041016,53.647274017334
SVN,2015,16.299,73.0986599745829,1.57,0.1301247874884618,100,Europe,SVN,20697.2748530619,82.1997833251953,53.6612160294144
SVN,2014,20.236,71.5862515855601,1.58,0.130195394505483,98.3949376875289,Europe,SVN,20228.7081986391,84.3780288696289,50.983470916748
SVN,2013,21.665,72.6756,1.55,0.1301050232174755,105.27984621323675,Europe,SVN,19704.2186005128,87.8572082519531,50.0466580754027
SVN,2012,20.649,68.3499745287825,1.58,0.1298242441212717,112.64943631597325,Europe,SVN,19894.8697964548,89.0215606689453,49.7619476318359
SVN,2011,15.764,67.3399948092396,1.56,0.1295315857272825,123.416880618225,Europe,SVN,20535.4155754108,87.1887130737305,49.9463818748723
SVN,2010,14.7,70,1.57,0.1293838117948336,122.80022882731501,Europe,SVN,20444.1201295876,90.2514877319336,50.1194862794826
SVN,2009,13.661,64,1.53,0.1293509915910964,125.20563065775525,Europe,SVN,20307.6188322273,87.96533203125,50.2439782050416
SVN,2008,10.506,58,1.53,0.1292046788899745,137.93394991330752,Europe,SVN,22175.2369557321,88.5987091064453,50.3620036820409
SVN,2007,10.127,56.74,1.38,0.1288964703049183,136.09503007493126,Europe,SVN,21485.780992381,87.2651672363281,50.4707127083144
SVN,2006,13.887,54.01,1.31,0.1288028283399961,NA,Europe,SVN,20166.5323431214,85.2738876342773,50.5672552816963
SVN,2005,15.968,46.81,1.26,0.1284190866084024,NA,Europe,SVN,19102.2776603905,81.2728118896484,50.648781400021
SVN,2004,14.1,40.81,1.25,0.1280868059025721,NA,Europe,SVN,18425.2601213581,73.348876953125,50.7124410611224
SVN,2003,15.346,31.8547930120441,1.2,0.1277690680706583,NA,Europe,SVN,17635.3608581831,69.6047668457031,50.7553842628349
SVN,2002,14.904,27.8388854180687,1.21,0.1275269220959518,NA,Europe,SVN,17099.658209132,66.6545715332031,50.7744556266555
SVN,2001,15.73,30.1759104700854,1.21,0.1273251415933434,NA,Europe,SVN,16576.7158840406,60.8455085754395,50.7597503536323
SVN,2000,16.367,15.1102595640388,1.26,0.1271122323594208,NA,Europe,SVN,16146.1216848394,NA,50.6975029797519
SLB,2023,2.927,28.67239952,3.557,0.1266492350064827,NA,Oceania,SLB,1795.88798697142,NA,30.0088821088389
SLB,2022,2.945,28.017299650000002,3.62,0.121367042208185,NA,Oceania,SLB,1788.61727922057,NA,29.3511689856806
SLB,2021,1.37,26.03790092,3.694,0.1220224938839791,NA,Oceania,SLB,1880.5519827183,NA,28.6889396820578
SLB,2020,1.486,24.1984005,3.749,0.1167569210330005,NA,Oceania,SLB,1930.65510307199,NA,28.0327555150022
SLB,2019,1.299,22.48880005,3.8,0.1066087146614159,NA,Oceania,SLB,2043.09139778307,NA,27.275106750276
SLB,2018,1.288,20.8593998,3.93,0.1060684254934524,NA,Oceania,SLB,2061.8996970669,NA,26.2946826684302
SLB,2017,1.291,15.14840031,4.06,0.1054012357199039,NA,Oceania,SLB,2075.36705302305,NA,25.3830535769599
SLB,2016,1.297,11.00090027,4.2,0.1046611055743039,NA,Oceania,SLB,2084.24845745225,NA,24.5047424399707
SLB,2015,1.297,10.00049973,4.291,0.1039536523739539,NA,Oceania,SLB,2045.47721526649,NA,23.6630502067213
SLB,2014,1.294,9,4.36,0.1030981459574506,NA,Oceania,SLB,2085.16067273086,NA,22.8612778264703
SLB,2013,1.274,8,4.325,0.1023354025501055,NA,Oceania,SLB,2136.72116177034,NA,22.1027262484765
SLB,2012,1.817,6.997399807,4.332,0.1016251108356198,NA,Oceania,SLB,2105.91423758379,NA,21.3906964219987
SLB,2011,2.373,6,4.335,0.1009710537253691,NA,Oceania,SLB,2132.02844199392,NA,20.7284892962955
SLB,2010,2.932,5,4.341,0.1004988552078252,NA,Oceania,SLB,2058.95691648883,NA,20.1194058206257
SLB,2009,3.527,4,4.349,0.0999498666669613,NA,Oceania,SLB,1930.46287614922,NA,19.5633740998673
SLB,2008,3.494,3,4.358,0.0993895021978874,NA,Oceania,SLB,1911.18969015528,NA,19.0370010521463
SLB,2007,3.458,2,4.372,0.0989654722807964,NA,Oceania,SLB,1830.23321405807,NA,18.5333445288467
SLB,2006,3.395,1.646299958,4.39,0.0991655881565028,NA,Oceania,SLB,1796.71439810674,NA,18.0540134013038
SLB,2005,3.347,0.844299972,4.411,0.0994329523938801,NA,Oceania,SLB,1755.74082446273,NA,17.6001415877737
SLB,2004,3.424,0.64967267325146,4.466,0.098455981517106,NA,Oceania,SLB,1664.57315979072,NA,17.172863006512
SLB,2003,3.544,0.555609881855115,4.539,0.0988206279722028,NA,Oceania,SLB,1573.84348435767,NA,16.7733115757749
SLB,2002,3.701,0.501919843401009,4.602,0.0991923563188694,NA,Oceania,SLB,1504.8467296693,NA,16.4026212138182
SLB,2001,3.674,0.468551963584141,4.673,0.0977679498566429,NA,Oceania,SLB,1577.65519452251,NA,16.0619258388978
SLB,2000,3.591,0.481296806114395,4.757,0.0970174415850654,NA,Oceania,SLB,1747.71796168688,NA,15.7523593692696
SOM,2023,34.091,26.12010002,6.132,0.1315297848061065,NA,Africa,SOM,464.721069525567,NA,54.0714435506882
SOM,2022,34.286,27.6,6.255,0.1240566827256784,NA,Africa,SOM,460.046226685196,NA,53.5010115886789
SOM,2021,35.287,23.87479973,6.353,0.1252019794756269,NA,Africa,SOM,461.627830725978,NA,52.9060649733324
SOM,2020,35.91,15.02369976,6.453,0.1218846130620281,NA,Africa,SOM,462.867053737236,NA,52.286318011754
SOM,2019,33.844,2.731400013,6.56,0.1086565458873219,NA,Africa,SOM,494.444039712339,NA,51.6421170703225
SOM,2018,33.602,NA,6.662,0.1082328500933544,NA,Africa,SOM,498.981065013872,NA,50.9506215336872
SOM,2017,33.201,NA,6.766,0.1077899248423637,NA,Africa,SOM,506.501098879459,NA,48.3639630032265
SOM,2016,33.467,1.879999995,6.878,0.1076055024102274,NA,Africa,SOM,458.921476824605,NA,45.942842729174
SOM,2015,33.352,1.75999999,6.975,0.107667345146363,NA,Africa,SOM,445.583080073396,NA,43.8618107408479
SOM,2014,33.548,1.629999995,7.061,0.1078756015788,NA,Africa,SOM,417.516796906395,NA,42.3515167236328
SOM,2013,33.655,1.5,7.14,0.1079367847549784,NA,Africa,SOM,397.108796344858,NA,41.2593474250273
SOM,2012,33.826,1.376700044,7.211,0.1079932099928159,NA,Africa,SOM,369.617204753385,NA,40.2722730087349
SOM,2011,33.743,1.25,7.268,0.1079852710095145,NA,Africa,SOM,349.577449077722,NA,39.380318284448
SOM,2010,33.644,NA,7.322,0.1080848674546392,NA,Africa,SOM,329.970504936941,NA,38.5735080618592
SOM,2009,33.607,1.160599947,7.376,0.1081132301850883,NA,Africa,SOM,317.03818481457,NA,37.8418671506609
SOM,2008,33.59,1.142699957,7.415,0.1079788462850201,NA,Africa,SOM,304.741448811117,NA,37.1754203605454
SOM,2007,33.56,1.122200012,7.457,0.1080687702022897,NA,Africa,SOM,294.210404466634,NA,36.5641925012053
SOM,2006,33.615,1.100200057,7.49,0.1079691701538947,NA,Africa,SOM,284.470789865234,NA,35.9982083823331
SOM,2005,33.603,1.077299953,7.527,0.1074934121018677,NA,Africa,SOM,275.457040798093,NA,35.4674928136211
SOM,2004,33.616,1.05345474358422,7.568,0.1081655807787157,NA,Africa,SOM,266.257271856641,NA,34.9620706047618
SOM,2003,33.646,0.376198002539086,7.603,0.1073665951302051,NA,Africa,SOM,257.910337235986,NA,34.4719665654476
SOM,2002,33.7,0.115614213354469,7.626,0.1076063872157902,NA,Africa,SOM,248.636454000766,NA,33.9872055053711
SOM,2001,33.758,0.0790391786670095,7.636,0.1080452532449362,NA,Africa,SOM,239.83907408804,NA,33.5128183866634
SOM,2000,33.829,0.02,7.645,0.1076706721910765,NA,Africa,SOM,233.032393086265,NA,33.0596136927225
ZAF,2023,60.259,78.33670044,2.216,0.1474192532341893,91.48576922185005,Africa,ZAF,5756.55049453121,23.493768799339,63.5823705163545
ZAF,2022,61.676,78.29319763,2.227,0.1363135905684546,96.12291300653067,Africa,ZAF,5786.86505344736,23.7271036201865,63.4766699210327
ZAF,2021,65.451,74.96859741,2.248,0.13607354825223059,98.87963794263001,Africa,ZAF,5750.90937479584,22.3431289991291,63.4503925883909
ZAF,2020,59.607,72.1128006,2.257,0.1333900811151084,96.23078212850825,Africa,ZAF,5569.58483319272,22.6148742572009,63.4373088310982
ZAF,2019,57.317,69.69689941,2.264,0.1165793721920801,96.79893981157265,Africa,ZAF,6032.82972598668,22.2442465104023,63.4127255007908
ZAF,2018,53.634,62.40000153,2.27,0.1157510993408622,97.97979680742887,Africa,ZAF,6117.2701406047,22.3515425184231,63.3771545246841
ZAF,2017,53.396,56.16740036,2.283,0.1150404257825634,98.40214463830615,Africa,ZAF,6125.6920507497,21.0902909603212,63.3311078299936
ZAF,2016,53.452,54,2.261,0.1145283606582754,98.70297611653746,Africa,ZAF,6095.295060428,18.9292980324153,63.2750973439347
ZAF,2015,50.115,51.91910172,2.359,0.1136034514777151,100.00000000000013,Africa,ZAF,6112.27382485974,19.0332949537661,63.2096349937231
ZAF,2014,51.194,49,2.424,0.1133899059229339,98.4521878008298,Africa,ZAF,6155.00589462516,18.4813356370067,63.1352327065742
ZAF,2013,51.205,46.5,2.428,0.1125335810751755,96.95086801940603,Africa,ZAF,6170.87670863373,18.6088225305342,63.0524024097034
ZAF,2012,51.322,41,2.447,0.1122944045900844,96.64843019925107,Africa,ZAF,6121.55783860713,17.9447234835981,62.9616560303263
ZAF,2011,49.745,33.97,2.436,0.1122171111808759,98.0044416296371,Africa,ZAF,6067.12482726885,NA,62.850627754452
ZAF,2010,50.451,24,2.445,0.112004920003663,99.89177515449171,Africa,ZAF,5953.94506512821,NA,62.6299120560569
ZAF,2009,47.473,10,2.501,0.1121208984639482,99.55059751060948,Africa,ZAF,5847.05811084505,NA,62.2592839131287
ZAF,2008,44.577,8.43,2.679,0.1119934405760997,109.4597723944965,Africa,ZAF,6009.71963138635,NA,61.7692983894896
ZAF,2007,44.044,8.06537517355504,2.545,0.1119494610206918,120.58533685193726,Africa,ZAF,5891.42069421698,NA,61.1840533154988
ZAF,2006,43.868,7.60713967477381,2.548,0.1118589907073024,112.60643071608875,Africa,ZAF,5650.9883176549,NA,60.5276465215157
ZAF,2005,43.93,7.48854252992921,2.512,0.1116431032478369,99.25371842010995,Africa,ZAF,5406.07581377638,NA,59.8241758378997
ZAF,2004,43.863,8.4251186825406,2.436,0.1118661788111251,80.73504406516388,Africa,ZAF,5187.35683424034,NA,59.0977390950102
ZAF,2003,43.796,7.00769172611251,2.358,0.1117665195365649,64.81124683780098,Africa,ZAF,5011.62223150169,NA,58.3724341232066
ZAF,2002,43.35,6.71032243705404,2.324,0.1117434074033419,57.085856435793474,Africa,ZAF,4916.81498068625,NA,57.6723587528482
ZAF,2001,43.21,6.34661931839768,2.373,0.1116047070046508,54.6672340175775,Africa,ZAF,4786.482450463,NA,57.0014339378269
ZAF,2000,43.185,5.34855973203537,2.413,0.1116245707267143,55.500504991987896,Africa,ZAF,4700.87555500704,NA,56.2589954883628
